,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
105,0,130.83106057819353,300,0.015100885997526348,"[20, 0, 23, 12, 29, 9, 1, 21, 14, 16, 25, 19, 10, 4, 6, 3, 27, 5, 30, 24, 17, 2, 7, 28, 26, 18, 11, 22, 31, 13, 15, 8]",300,0.5,8192
106,1,100.08001271023866,602,0.08230648300377652,"[18, 16, 17, 2, 1, 7, 19, 4, 3, 0, 22, 6, 5, 8, 20, 24, 25, 30, 15, 28, 27, 11, 13, 26, 12, 14, 10, 21, 23, 31, 29, 9]",300,0.5,8192
107,2,100.08001271023866,903,0.14894524199189618,"[18, 16, 17, 2, 1, 7, 19, 4, 3, 0, 22, 6, 5, 8, 20, 24, 25, 30, 15, 28, 27, 11, 13, 26, 12, 14, 10, 21, 23, 31, 29, 9]",300,0.5,8192
108,4,91.58735789175515,1507,0.27106997100054286,"[18, 1, 2, 14, 9, 27, 10, 29, 17, 19, 20, 16, 7, 4, 3, 0, 22, 6, 5, 8, 28, 25, 30, 15, 31, 21, 12, 11, 13, 26, 24, 23]",300,0.5,8192
109,8,87.99397534108247,2712,0.5045796869962942,"[3, 2, 1, 18, 15, 31, 14, 28, 5, 7, 9, 27, 10, 29, 17, 19, 20, 16, 23, 22, 13, 12, 8, 11, 6, 24, 4, 26, 25, 30, 21, 0]",300,0.5,8192
110,16,79.48723532802452,5125,0.9842474329925608,"[6, 5, 26, 23, 0, 2, 1, 21, 19, 18, 7, 25, 20, 30, 24, 17, 14, 11, 12, 13, 8, 4, 3, 22, 16, 15, 29, 27, 31, 28, 9, 10]",300,0.5,8192
111,32,70.26898715824083,9948,1.9191158100147732,"[7, 4, 6, 5, 30, 23, 26, 3, 2, 1, 25, 18, 16, 17, 19, 20, 21, 22, 0, 8, 11, 12, 14, 29, 28, 15, 13, 9, 10, 27, 31, 24]",300,0.5,8192
112,64,56.01773922521195,19587,3.72919045999879,"[7, 4, 6, 5, 26, 23, 22, 0, 1, 2, 3, 25, 24, 30, 16, 18, 17, 19, 20, 21, 10, 11, 12, 14, 15, 29, 27, 31, 28, 13, 9, 8]",300,0.5,8192
113,128,45.14218233270955,38866,7.323025045014219,"[7, 6, 5, 4, 26, 25, 23, 22, 0, 1, 2, 3, 24, 30, 16, 17, 18, 19, 20, 21, 31, 29, 27, 8, 9, 10, 11, 12, 13, 14, 15, 28]",300,0.5,8192
114,256,43.803263984955834,77397,14.73812998199719,"[8, 7, 6, 5, 4, 26, 25, 24, 23, 22, 0, 1, 2, 3, 31, 30, 15, 16, 17, 18, 19, 20, 21, 29, 27, 9, 10, 11, 12, 13, 14, 28]",300,0.5,8192
115,512,43.402242550800324,154456,29.259206977003487,"[8, 7, 6, 5, 4, 26, 25, 24, 23, 22, 0, 1, 2, 3, 31, 30, 15, 16, 17, 18, 19, 20, 21, 29, 28, 27, 10, 11, 12, 13, 14, 9]",300,0.5,8192
116,1024,43.402242550800324,240542,45.50703663699096,"[8, 7, 6, 5, 4, 26, 25, 24, 23, 22, 0, 1, 2, 3, 31, 30, 15, 16, 17, 18, 19, 20, 21, 29, 28, 27, 10, 11, 12, 13, 14, 9]",300,0.5,8192
117,2048,43.402242550800324,240542,45.50703663699096,"[8, 7, 6, 5, 4, 26, 25, 24, 23, 22, 0, 1, 2, 3, 31, 30, 15, 16, 17, 18, 19, 20, 21, 29, 28, 27, 10, 11, 12, 13, 14, 9]",300,0.5,8192
118,4096,43.402242550800324,240542,45.50703663699096,"[8, 7, 6, 5, 4, 26, 25, 24, 23, 22, 0, 1, 2, 3, 31, 30, 15, 16, 17, 18, 19, 20, 21, 29, 28, 27, 10, 11, 12, 13, 14, 9]",300,0.5,8192
119,8192,43.402242550800324,240542,45.50703663699096,"[8, 7, 6, 5, 4, 26, 25, 24, 23, 22, 0, 1, 2, 3, 31, 30, 15, 16, 17, 18, 19, 20, 21, 29, 28, 27, 10, 11, 12, 13, 14, 9]",300,0.5,8192
120,0,130.83106057819353,300,0.01511555298930034,"[20, 0, 23, 12, 29, 9, 1, 21, 14, 16, 25, 19, 10, 4, 6, 3, 27, 5, 30, 24, 17, 2, 7, 28, 26, 18, 11, 22, 31, 13, 15, 8]",300,0.6,8192
121,1,102.35240158102566,602,0.08326778799528256,"[17, 2, 1, 7, 19, 4, 3, 0, 22, 6, 5, 8, 20, 18, 24, 25, 16, 30, 15, 9, 27, 11, 13, 26, 12, 14, 10, 21, 23, 31, 29, 28]",300,0.6,8192
122,2,99.38662185172083,904,0.1511602799873799,"[1, 9, 7, 5, 4, 31, 29, 13, 15, 8, 2, 3, 27, 10, 14, 28, 30, 6, 12, 21, 25, 26, 17, 16, 19, 11, 23, 24, 22, 18, 20, 0]",300,0.6,8192
123,4,99.38662185172083,1506,0.2746051629947033,"[1, 9, 7, 5, 4, 31, 29, 13, 15, 8, 2, 3, 27, 10, 14, 28, 30, 6, 12, 21, 25, 26, 17, 16, 19, 11, 23, 24, 22, 18, 20, 0]",300,0.6,8192
124,8,91.23672879365138,2712,0.5098824399756268,"[9, 8, 27, 10, 15, 14, 19, 17, 2, 1, 7, 4, 3, 0, 22, 6, 5, 20, 18, 24, 25, 16, 13, 30, 23, 26, 29, 31, 21, 11, 12, 28]",300,0.6,8192
125,16,81.31012006193811,5123,0.9661377539741807,"[30, 20, 15, 16, 19, 6, 4, 8, 5, 7, 11, 17, 18, 23, 21, 27, 9, 31, 29, 26, 25, 1, 2, 3, 0, 22, 24, 28, 13, 14, 12, 10]",300,0.6,8192
126,32,72.0327685479374,9943,1.86859867797466,"[9, 8, 27, 30, 20, 17, 16, 19, 6, 5, 7, 4, 11, 15, 18, 23, 21, 31, 29, 26, 25, 1, 2, 3, 0, 22, 24, 28, 13, 14, 12, 10]",300,0.6,8192
127,64,61.053371987753955,19585,3.6541750629839953,"[31, 30, 20, 19, 18, 17, 15, 16, 9, 8, 27, 29, 22, 23, 25, 28, 26, 6, 4, 5, 7, 11, 10, 12, 13, 14, 3, 2, 1, 0, 21, 24]",300,0.6,8192
128,128,49.16194717054663,38867,7.213508401997387,"[23, 21, 31, 29, 30, 20, 19, 18, 17, 15, 16, 14, 13, 28, 27, 24, 25, 6, 4, 5, 7, 8, 9, 10, 12, 11, 26, 3, 2, 1, 0, 22]",300,0.6,8192
129,256,42.064495102245985,77406,14.375554708996788,"[21, 23, 24, 31, 29, 30, 20, 19, 18, 17, 16, 15, 14, 13, 28, 27, 26, 4, 5, 6, 7, 8, 9, 10, 11, 12, 25, 3, 2, 1, 0, 22]",300,0.6,8192
130,512,37.30056307974577,154475,28.617547364992788,"[22, 23, 24, 31, 29, 30, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 28, 27, 25, 26, 8, 7, 6, 5, 4, 3, 2, 1, 0]",300,0.6,8192
131,1024,37.30056307974577,299858,55.62560732799466,"[22, 23, 24, 31, 29, 30, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 28, 27, 25, 26, 8, 7, 6, 5, 4, 3, 2, 1, 0]",300,0.6,8192
132,2048,37.30056307974577,299858,55.62560732799466,"[22, 23, 24, 31, 29, 30, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 28, 27, 25, 26, 8, 7, 6, 5, 4, 3, 2, 1, 0]",300,0.6,8192
133,4096,37.30056307974577,299858,55.62560732799466,"[22, 23, 24, 31, 29, 30, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 28, 27, 25, 26, 8, 7, 6, 5, 4, 3, 2, 1, 0]",300,0.6,8192
134,8192,37.30056307974577,299858,55.62560732799466,"[22, 23, 24, 31, 29, 30, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 28, 27, 25, 26, 8, 7, 6, 5, 4, 3, 2, 1, 0]",300,0.6,8192
